Date,Symbol,Open,High,Low,Close,Volume
2025-05-09,000660.KS,192000.0,192800.0,186800.0,190100.0,2539822
2025-05-12,000660.KS,193600.0,195200.0,193500.0,195000.0,1624884
2025-05-13,000660.KS,200500.0,201500.0,197300.0,198500.0,3385009
2025-05-14,000660.KS,207000.0,207000.0,204000.0,206000.0,3333511
2025-05-15,000660.KS,207500.0,208000.0,199500.0,200500.0,3178957
2025-05-16,000660.KS,206000.0,206750.0,203500.0,204500.0,2419507
2025-05-19,000660.KS,203000.0,203000.0,197500.0,199400.0,2482673
2025-05-20,000660.KS,202500.0,208000.0,201500.0,202000.0,2820546
2025-05-21,000660.KS,204500.0,205000.0,199900.0,200500.0,1721760
2025-05-22,000660.KS,199900.0,201500.0,196500.0,196900.0,1988587
2025-05-23,000660.KS,199900.0,201500.0,198700.0,200000.0,1538701
2025-05-26,000660.KS,200000.0,203500.0,196900.0,203000.0,1459997
2025-05-27,000660.KS,200500.0,203500.0,200000.0,202500.0,1424916
2025-05-28,000660.KS,206500.0,209500.0,206000.0,208000.0,3161188
2025-05-29,000660.KS,214500.0,214500.0,207500.0,212000.0,3827689
2025-05-30,000660.KS,210000.0,210000.0,203000.0,204500.0,4826628
2025-06-02,000660.KS,205000.0,208500.0,203000.0,207500.0,1775752
2025-06-04,000660.KS,218000.0,223000.0,216500.0,217500.0,5108674
2025-06-05,000660.KS,225500.0,230000.0,222000.0,224500.0,5768506
2025-06-09,000660.KS,233000.0,233500.0,228000.0,229000.0,3666084
2025-06-10,000660.KS,231000.0,232500.0,227500.0,230500.0,3718655
2025-06-11,000660.KS,236000.0,241000.0,235000.0,240000.0,4230421
2025-06-12,000660.KS,242500.0,246500.0,235000.0,235500.0,4994238
2025-06-13,000660.KS,240500.0,243000.0,233750.0,235500.0,4100610
2025-06-16,000660.KS,238000.0,248500.0,238000.0,248000.0,3760740
2025-06-17,000660.KS,253000.0,260000.0,248000.0,249000.0,5044669
2025-06-18,000660.KS,245500.0,252000.0,245000.0,246500.0,4081001
2025-06-19,000660.KS,247000.0,250000.0,242000.0,246000.0,2317796
2025-06-20,000660.KS,249000.0,257000.0,247500.0,257000.0,3597877
2025-06-23,000660.KS,252500.0,263000.0,248500.0,259500.0,3398736
2025-06-24,000660.KS,270000.0,283000.0,269500.0,278500.0,5436312
2025-06-25,000660.KS,289000.0,291500.0,284000.0,286000.0,5466598
2025-06-26,000660.KS,294500.0,298500.0,287000.0,293000.0,5894020
2025-06-27,000660.KS,288000.0,294500.0,281000.0,284000.0,5134863
2025-06-30,000660.KS,288500.0,294500.0,286000.0,292000.0,4375298
2025-07-01,000660.KS,291000.0,294500.0,285500.0,285500.0,3687981
2025-07-02,000660.KS,283500.0,283500.0,274500.0,279000.0,4702056
2025-07-03,000660.KS,281000.0,284000.0,277000.0,278500.0,3642140
2025-07-04,000660.KS,279500.0,281500.0,269000.0,270500.0,3654933
2025-07-07,000660.KS,266000.0,272000.0,264500.0,271000.0,2523564
2025-07-08,000660.KS,271000.0,285000.0,268500.0,282000.0,3119395
2025-07-09,000660.KS,282500.0,284000.0,277500.0,281000.0,2626484
2025-07-10,000660.KS,284000.0,297000.0,283500.0,297000.0,4556065
2025-07-11,000660.KS,299500.0,306500.0,292000.0,294500.0,3732533
2025-07-14,000660.KS,292500.0,302500.0,292500.0,300000.0,2936976
2025-07-15,000660.KS,296000.0,298500.0,290000.0,298500.0,4196196
2025-07-16,000660.KS,298500.0,299500.0,292500.0,296000.0,3123297
2025-07-17,000660.KS,283500.0,289500.0,268000.0,269500.0,9328322
2025-07-18,000660.KS,270000.0,275000.0,267000.0,269000.0,5359504
2025-07-21,000660.KS,267500.0,274500.0,266500.0,272500.0,2424891
2025-07-22,000660.KS,273000.0,273500.0,267000.0,268500.0,3139858
2025-07-23,000660.KS,267500.0,271000.0,264500.0,269000.0,3116279
2025-07-24,000660.KS,277000.0,279000.0,269000.0,269500.0,3667144
2025-07-25,000660.KS,273000.0,275000.0,265500.0,266000.0,2171063
2025-07-28,000660.KS,261000.0,265500.0,258500.0,262000.0,2877357
2025-07-29,000660.KS,254500.0,265000.0,254500.0,262500.0,2944177
2025-07-30,000660.KS,263000.0,266000.0,260500.0,263500.0,2482807
2025-07-31,000660.KS,271000.0,274000.0,265500.0,273500.0,3472644
2025-08-01,000660.KS,266000.0,267000.0,257000.0,258000.0,3227394
2025-08-04,000660.KS,254500.0,260000.0,254000.0,258000.0,2281558
2025-08-05,000660.KS,264000.0,264500.0,260500.0,263500.0,2118171
2025-08-06,000660.KS,260500.0,260500.0,257500.0,258500.0,1374559
2025-08-07,000660.KS,258000.0,263000.0,250000.0,262000.0,2724438
2025-08-08,000660.KS,262000.0,266000.0,255500.0,256500.0,2676174
2025-08-11,000660.KS,260500.0,267500.0,260000.0,267000.0,2415473
2025-08-12,000660.KS,268000.0,276000.0,267500.0,269000.0,3008648
2025-08-13,000660.KS,278000.0,279000.0,274000.0,278000.0,3472694
2025-08-14,000660.KS,277500.0,277500.0,270500.0,276500.0,2101050
2025-08-18,000660.KS,272000.0,272000.0,267000.0,267500.0,1993220
2025-08-19,000660.KS,268500.0,270000.0,261500.0,263000.0,1709646
2025-08-20,000660.KS,254500.0,257000.0,251000.0,255500.0,3571545
2025-08-21,000660.KS,246500.0,251000.0,245000.0,245000.0,6301130
2025-08-22,000660.KS,245500.0,252500.0,245500.0,251000.0,3064062
2025-08-25,000660.KS,256000.0,261500.0,254000.0,259500.0,3183709
2025-08-26,000660.KS,259500.0,262500.0,257000.0,261500.0,2050625
2025-08-27,000660.KS,259000.0,261000.0,256000.0,260000.0,2801594
2025-08-28,000660.KS,254000.0,268500.0,253000.0,268500.0,3836024
2025-08-29,000660.KS,268000.0,270000.0,266000.0,269000.0,1892127
2025-09-01,000660.KS,259500.0,261000.0,255000.0,256000.0,1837054
2025-09-02,000660.KS,256000.0,261500.0,256000.0,260500.0,1584710
2025-09-03,000660.KS,259500.0,265500.0,257750.0,262500.0,2437896
2025-09-04,000660.KS,267000.0,271000.0,264500.0,265500.0,2189959
2025-09-05,000660.KS,273000.0,275000.0,272000.0,273500.0,3103427
2025-09-08,000660.KS,278500.0,279000.0,274000.0,277000.0,2018299
2025-09-09,000660.KS,278000.0,288500.0,277000.0,288000.0,4158342
2025-09-10,000660.KS,294500.0,305000.0,293000.0,304000.0,5265553
2025-09-11,000660.KS,310000.0,315000.0,305500.0,307000.0,5148088
2025-09-12,000660.KS,322000.0,329500.0,319000.0,328500.0,4242516
2025-09-15,000660.KS,339500.0,341500.0,325000.0,331000.0,4221256
2025-09-16,000660.KS,331500.0,354000.0,331500.0,348000.0,5841135
2025-09-17,000660.KS,341000.0,342500.0,333500.0,333500.0,4498866
2025-09-18,000660.KS,338500.0,357000.0,336500.0,355500.0,4526286
2025-09-22,000660.KS,349000.0,359000.0,345250.0,351000.0,4377563
2025-09-23,000660.KS,355500.0,363000.0,353000.0,361000.0,3315336
2025-09-24,000660.KS,359000.0,364000.0,348500.0,357500.0,4165199
2025-09-25,000660.KS,352000.0,359000.0,349500.0,356500.0,2148215
2025-09-26,000660.KS,347500.0,349000.0,333000.0,336500.0,3685324
2025-09-29,000660.KS,339500.0,351000.0,339000.0,349000.0,2275986
2025-09-30,000660.KS,353000.0,356500.0,347500.0,347500.0,2238614
2025-10-01,000660.KS,351000.0,362000.0,351000.0,360000.0,2802437
2025-10-02,000660.KS,388500.0,404500.0,384000.0,395500.0,7430763
2025-10-10,000660.KS,426000.0,439250.0,416500.0,428000.0,6835852
2025-10-13,000660.KS,405500.0,415500.0,403000.0,415000.0,4356534
2025-10-14,000660.KS,425000.0,436500.0,406500.0,411500.0,4101275
2025-10-15,000660.KS,410500.0,424000.0,407000.0,422500.0,2688019
2025-10-16,000660.KS,421000.0,455000.0,420500.0,452500.0,4247934
2025-10-17,000660.KS,451500.0,475000.0,449500.0,465500.0,4541583
2025-10-20,000660.KS,477500.0,485500.0,465500.0,485500.0,3333903
2025-10-21,000660.KS,497000.0,502000.0,478000.0,479000.0,4126858
2025-10-22,000660.KS,475000.0,482000.0,469000.0,481500.0,3870276
2025-10-23,000660.KS,470000.0,488500.0,468000.0,478500.0,3583993
2025-10-24,000660.KS,493000.0,513000.0,491500.0,510000.0,4254202
2025-10-27,000660.KS,533000.0,537000.0,523000.0,535000.0,3381231
2025-10-28,000660.KS,521000.0,527000.0,509000.0,521000.0,5659008
2025-10-29,000660.KS,538000.0,559000.0,523000.0,558000.0,4803031
2025-10-30,000660.KS,558000.0,579000.0,552000.0,568000.0,4888461
2025-10-31,000660.KS,557000.0,566000.0,552000.0,559000.0,3351809
2025-11-03,000660.KS,557000.0,624000.0,555000.0,620000.0,5787058
2025-11-04,000660.KS,611000.0,614000.0,583000.0,586000.0,5969769
2025-11-05,000660.KS,563000.0,587000.0,532000.0,579000.0,8976222
2025-11-06,000660.KS,602000.0,607000.0,583000.0,593000.0,5321244
2025-11-07,000660.KS,577000.0,599000.0,565000.0,580000.0,4789397
2025-11-10,000660.KS,584000.0,615000.0,581000.0,606000.0,4893645
2025-11-11,000660.KS,622000.0,646000.0,604000.0,619000.0,5508697
2025-11-12,000660.KS,605000.0,620000.0,601000.0,617000.0,2831484
2025-11-13,000660.KS,607000.0,622000.0,607000.0,612000.0,3875541
2025-11-14,000660.KS,579000.0,585000.0,560000.0,560000.0,5778374
2025-11-17,000660.KS,588000.0,606000.0,584000.0,606000.0,4470947
2025-11-18,000660.KS,583000.0,591000.0,570000.0,570000.0,3544391
2025-11-19,000660.KS,563000.0,570000.0,546000.0,562000.0,4529736
2025-11-20,000660.KS,595000.0,597000.0,570000.0,571000.0,4670237
2025-11-21,000660.KS,518000.0,531000.0,514000.0,521000.0,6646712
2025-11-24,000660.KS,531000.0,542000.0,517000.0,520000.0,6399162
2025-11-25,000660.KS,546000.0,550000.0,518000.0,519000.0,3716730
2025-11-26,000660.KS,513000.0,528000.0,501000.0,524000.0,5127393
2025-11-27,000660.KS,535000.0,556000.0,533000.0,544000.0,3654092
2025-11-28,000660.KS,551000.0,552000.0,530000.0,530000.0,2680138
2025-12-01,000660.KS,542000.0,545000.0,525000.0,538000.0,3134704
2025-12-02,000660.KS,548000.0,559000.0,542000.0,558000.0,2686580
2025-12-03,000660.KS,550000.0,559000.0,544000.0,552000.0,2586619
2025-12-04,000660.KS,542000.0,543000.0,532000.0,542000.0,2858305
2025-12-05,000660.KS,530000.0,546000.0,527000.0,544000.0,3204933
2025-12-08,000660.KS,543000.0,580000.0,533000.0,577000.0,4288433
2025-12-09,000660.KS,569000.0,575000.0,564000.0,566000.0,2391174
2025-12-10,000660.KS,571000.0,593000.0,570000.0,587000.0,3986083
2025-12-11,000660.KS,583000.0,589000.0,565000.0,565000.0,4021907
2025-12-12,000660.KS,565000.0,579000.0,560000.0,571000.0,2646148
2025-12-15,000660.KS,535000.0,563500.0,535000.0,554000.0,2482125
2025-12-16,000660.KS,545000.0,551000.0,530000.0,530000.0,3287998
2025-12-17,000660.KS,530000.0,554000.0,525000.0,551000.0,2692626
2025-12-18,000660.KS,538000.0,563000.0,537000.0,552000.0,2959059
2025-12-19,000660.KS,569000.0,570000.0,547000.0,547000.0,3440005
2025-12-22,000660.KS,574000.0,580000.0,567000.0,580000.0,2878464
2025-12-23,000660.KS,585000.0,593000.0,581000.0,584000.0,2011188
2025-12-24,000660.KS,587000.0,591000.0,584000.0,588000.0,2160697
2025-12-26,000660.KS,594000.0,605000.0,590000.0,599000.0,4243548
2025-12-29,000660.KS,630000.0,640000.0,625000.0,640000.0,4176151
2025-12-30,000660.KS,639000.0,659000.0,634000.0,651000.0,4094603
2026-01-02,000660.KS,651000.0,679000.0,647000.0,677000.0,4181895
2026-01-05,000660.KS,698000.0,700000.0,684000.0,696000.0,4337511
2026-01-06,000660.KS,690000.0,727000.0,671000.0,726000.0,4830275
2026-01-07,000660.KS,760000.0,762000.0,728000.0,742000.0,5693115
2026-01-08,000660.KS,731000.0,788000.0,731000.0,756000.0,6496379
2026-01-09,000660.KS,744000.0,756000.0,727000.0,744000.0,4343703
2026-01-12,000660.KS,755000.0,762000.0,735000.0,749000.0,3329793
2026-01-13,000660.KS,753000.0,754000.0,724000.0,738000.0,3771944
2026-01-14,000660.KS,733000.0,750000.0,728000.0,742000.0,4885051
2026-01-15,000660.KS,732000.0,750000.0,727000.0,749000.0,3003414
2026-01-16,000660.KS,751000.0,763000.0,747000.0,756000.0,3712326
2026-01-19,000660.KS,755000.0,774000.0,750000.0,764000.0,3392008
2026-01-20,000660.KS,764000.0,764000.0,737000.0,743000.0,2762369
2026-01-21,000660.KS,729000.0,756000.0,728000.0,740000.0,5108442
2026-01-22,000660.KS,766000.0,773000.0,751000.0,755000.0,3545309
2026-01-23,000660.KS,754000.0,776000.0,744000.0,767000.0,3508272
2026-01-26,000660.KS,753000.0,754000.0,736000.0,736000.0,3133330
2026-01-27,000660.KS,738000.0,800000.0,733000.0,800000.0,5660198
2026-01-28,000660.KS,810000.0,854000.0,803000.0,841000.0,6708497
2026-01-29,000660.KS,879000.0,884000.0,819000.0,861000.0,6837983
2026-01-30,000660.KS,854000.0,931000.0,853000.0,909000.0,7875195
2026-02-02,000660.KS,870000.0,888000.0,830000.0,830000.0,7634191
2026-02-03,000660.KS,874000.0,907000.0,871000.0,907000.0,5272538
2026-02-04,000660.KS,884000.0,906000.0,883000.0,900000.0,3800763
2026-02-05,000660.KS,851000.0,877000.0,838000.0,842000.0,5473720
2026-02-06,000660.KS,805000.0,850000.0,791000.0,839000.0,5581574
2026-02-09,000660.KS,898000.0,899000.0,873000.0,887000.0,4228584
2026-02-10,000660.KS,894000.0,905000.0,876000.0,876000.0,3441377
2026-02-11,000660.KS,860000.0,874000.0,848000.0,860000.0,3125590
2026-02-12,000660.KS,882000.0,894000.0,878000.0,888000.0,4619344
2026-02-13,000660.KS,889000.0,903000.0,878000.0,880000.0,3534047
2026-02-19,000660.KS,905000.0,913000.0,888000.0,894000.0,3285109
2026-02-20,000660.KS,892000.0,955000.0,881000.0,949000.0,5054333
2026-02-23,000660.KS,980000.0,980000.0,941000.0,951000.0,3523887
2026-02-24,000660.KS,952000.0,1005000.0,946000.0,1005000.0,4102382
2026-02-25,000660.KS,1012000.0,1038000.0,1004000.0,1018000.0,3462525
2026-02-26,000660.KS,1024000.0,1099000.0,1023000.0,1099000.0,4461976
2026-02-27,000660.KS,1050000.0,1096000.0,1048000.0,1061000.0,6453062
2026-03-03,000660.KS,1022000.0,1040000.0,939000.0,939000.0,6818327
2026-03-04,000660.KS,894000.0,954000.0,846000.0,849000.0,9253420
2026-03-05,000660.KS,976000.0,992000.0,927000.0,941000.0,6442459
2026-03-06,000660.KS,912000.0,938000.0,885000.0,924000.0,3744322
2026-03-09,000660.KS,851000.0,864000.0,813000.0,823000.0,3433584
2022-01-04,005930.KS,78800.0,79200.0,78300.0,78700.0,12427416
2022-01-05,005930.KS,78800.0,79000.0,76400.0,77400.0,25470640
2022-01-06,005930.KS,76700.0,77600.0,76600.0,76900.0,12931954
2022-01-07,005930.KS,78100.0,78400.0,77400.0,78300.0,15163757
2022-01-10,005930.KS,78100.0,78100.0,77100.0,78000.0,9947422
2022-01-11,005930.KS,78400.0,79000.0,78000.0,78900.0,13221123
2022-01-12,005930.KS,79500.0,79600.0,78600.0,78900.0,11000502
2022-01-13,005930.KS,79300.0,79300.0,77900.0,77900.0,13889401
2022-01-14,005930.KS,77700.0,78100.0,77100.0,77300.0,10096725
2022-01-17,005930.KS,77600.0,77800.0,76900.0,77500.0,8785122
2022-01-18,005930.KS,77600.0,77800.0,76600.0,77000.0,9592788
2022-01-19,005930.KS,76500.0,76900.0,76100.0,76300.0,10598290
2022-01-20,005930.KS,76200.0,76700.0,75900.0,76500.0,9708168
2022-01-21,005930.KS,75800.0,75800.0,74700.0,75600.0,15774888
2022-01-24,005930.KS,75400.0,75800.0,74700.0,75100.0,13691134
2022-01-25,005930.KS,74800.0,75000.0,73200.0,74000.0,17766704
2022-01-26,005930.KS,74000.0,74000.0,74000.0,74000.0,0
2022-01-27,005930.KS,73800.0,74000.0,71300.0,71300.0,22274777
2022-01-28,005930.KS,71300.0,73700.0,71200.0,73300.0,21367447
2022-02-03,005930.KS,74900.0,74900.0,73300.0,73300.0,17744721
2022-02-04,005930.KS,74300.0,74600.0,73400.0,74000.0,12730034
2022-02-07,005930.KS,73500.0,73600.0,72400.0,73000.0,14240838
2022-02-08,005930.KS,73000.0,73000.0,73000.0,73000.0,0
2022-02-09,005930.KS,73000.0,73000.0,73000.0,73000.0,0
2022-02-10,005930.KS,75600.0,75800.0,74700.0,75400.0,17746033
2022-02-11,005930.KS,75000.0,75500.0,74600.0,74900.0,12205407
2022-02-14,005930.KS,74400.0,74500.0,73100.0,73700.0,13993255
2022-02-15,005930.KS,74100.0,74200.0,73100.0,73700.0,9320365
2022-02-16,005930.KS,74600.0,74900.0,74200.0,74800.0,10767386
2022-02-17,005930.KS,75000.0,75600.0,74500.0,75000.0,13605382
2022-02-18,005930.KS,74600.0,74800.0,73700.0,74300.0,10122226
2022-02-21,005930.KS,74300.0,74300.0,74300.0,74300.0,0
2022-02-22,005930.KS,74300.0,74300.0,74300.0,74300.0,0
2022-02-23,005930.KS,74300.0,74300.0,74300.0,74300.0,0
2022-02-24,005930.KS,72300.0,72300.0,71300.0,71500.0,15759283
2022-02-25,005930.KS,72100.0,72600.0,71900.0,71900.0,13168484
2022-02-28,005930.KS,71900.0,71900.0,71900.0,71900.0,0
2022-03-02,005930.KS,72300.0,72400.0,71500.0,71700.0,12481430
2022-03-03,005930.KS,72300.0,73100.0,72200.0,72900.0,13232638
2022-03-04,005930.KS,72900.0,72900.0,72900.0,72900.0,0
2022-03-07,005930.KS,70000.0,70600.0,69900.0,70100.0,18617138
2022-03-08,005930.KS,68800.0,70000.0,68700.0,69500.0,15828269
2022-03-10,005930.KS,69500.0,69500.0,69500.0,69500.0,0
2022-03-11,005930.KS,70500.0,70700.0,69700.0,70000.0,15787655
2022-03-14,005930.KS,70000.0,70200.0,69600.0,70200.0,9040993
2022-03-15,005930.KS,70200.0,70200.0,70200.0,70200.0,0
2022-03-16,005930.KS,70200.0,70500.0,69700.0,70400.0,10175750
2022-03-17,005930.KS,70400.0,70400.0,70400.0,70400.0,0
2022-03-18,005930.KS,70600.0,70900.0,70200.0,70700.0,14410038
2022-03-21,005930.KS,70900.0,71000.0,69900.0,69900.0,11169002
2022-03-22,005930.KS,69900.0,70500.0,69900.0,70300.0,9402666
2022-03-23,005930.KS,70600.0,71200.0,70300.0,70500.0,12398025
2022-03-24,005930.KS,69600.0,70300.0,69600.0,69800.0,37943357
2022-03-25,005930.KS,70100.0,70200.0,69600.0,69800.0,12986010
2022-03-28,005930.KS,69500.0,69900.0,69200.0,69700.0,12619289
2022-03-29,005930.KS,70000.0,70300.0,69800.0,70200.0,13686208
2022-03-30,005930.KS,70300.0,70500.0,69800.0,69900.0,12670187
2022-03-31,005930.KS,69900.0,70200.0,69600.0,69600.0,12510366
2022-04-01,005930.KS,69500.0,69500.0,69000.0,69100.0,15916846
2022-04-04,005930.KS,68900.0,69300.0,68600.0,69300.0,11107905
2022-04-05,005930.KS,69400.0,69600.0,69100.0,69200.0,8467248
2022-04-06,005930.KS,68600.0,68800.0,68500.0,68500.0,15517308
2022-04-07,005930.KS,68500.0,68500.0,68000.0,68000.0,20683327
2022-04-08,005930.KS,68100.0,68300.0,67700.0,67800.0,15453191
2022-04-11,005930.KS,67800.0,68100.0,67400.0,67900.0,12263735
2022-04-12,005930.KS,67600.0,67700.0,67000.0,67000.0,13924389
2022-04-13,005930.KS,67300.0,69000.0,67200.0,68700.0,17378619
2022-04-14,005930.KS,68700.0,68700.0,67500.0,67500.0,16409494
2022-04-15,005930.KS,67200.0,67300.0,66500.0,66600.0,13176415
2022-04-18,005930.KS,66500.0,67100.0,66100.0,66700.0,10119203
2022-04-19,005930.KS,67100.0,68000.0,67000.0,67300.0,12959434
2022-04-20,005930.KS,67000.0,67400.0,66500.0,67400.0,16693293
2022-04-21,005930.KS,67600.0,68300.0,67500.0,67700.0,12847448
2022-04-22,005930.KS,67200.0,67300.0,66700.0,67000.0,11791478
2022-04-25,005930.KS,66500.0,66700.0,66300.0,66300.0,11016474
2022-04-26,005930.KS,66400.0,66700.0,66100.0,66100.0,12946923
2022-04-27,005930.KS,65400.0,65500.0,64900.0,65000.0,18122084
2022-04-28,005930.KS,65400.0,65500.0,64500.0,64800.0,16895527
2022-04-29,005930.KS,65100.0,67600.0,65000.0,67400.0,26190390
2022-05-02,005930.KS,66600.0,67600.0,66500.0,67300.0,14106184
2022-05-03,005930.KS,67400.0,68400.0,67300.0,67500.0,14168875
2022-05-04,005930.KS,68000.0,68400.0,67500.0,67900.0,11505248
2022-05-06,005930.KS,67000.0,67100.0,66500.0,66500.0,14356156
2022-05-10,005930.KS,65900.0,66300.0,65300.0,65700.0,17235605
2022-05-11,005930.KS,65500.0,66300.0,65200.0,65700.0,12330920
2022-05-12,005930.KS,65200.0,65500.0,64900.0,64900.0,16414188
2022-05-13,005930.KS,65300.0,66700.0,65200.0,66500.0,14551536
2022-05-16,005930.KS,67100.0,67400.0,66100.0,66300.0,11937555
2022-05-17,005930.KS,66600.0,67900.0,66600.0,67600.0,15680447
2022-05-18,005930.KS,68300.0,68700.0,67600.0,68100.0,16486319
2022-05-19,005930.KS,66500.0,67600.0,66500.0,67500.0,17073727
2022-05-20,005930.KS,67800.0,68400.0,67700.0,68000.0,12109671
2022-05-23,005930.KS,68800.0,68800.0,67600.0,67900.0,13684088
2022-05-24,005930.KS,67500.0,67700.0,66500.0,66500.0,15482576
2022-05-25,005930.KS,66700.0,67100.0,65900.0,66400.0,15150490
2022-05-26,005930.KS,66300.0,67200.0,65500.0,65900.0,15970890
2022-05-27,005930.KS,66700.0,66900.0,66200.0,66500.0,11405555
2022-05-30,005930.KS,67500.0,67800.0,66900.0,67700.0,14255484
2022-05-31,005930.KS,67500.0,67500.0,66700.0,67400.0,24365002
2022-06-02,005930.KS,66600.0,67000.0,66400.0,66700.0,14959443
2022-06-03,005930.KS,67200.0,67300.0,66800.0,66800.0,8222883
2022-06-07,005930.KS,66200.0,66400.0,65400.0,65500.0,19355755
2022-06-08,005930.KS,65400.0,65700.0,65300.0,65300.0,12483180
2022-06-09,005930.KS,65100.0,65200.0,64500.0,65200.0,25790725
2022-06-10,005930.KS,64000.0,64400.0,63800.0,63800.0,22193552
2022-06-13,005930.KS,62400.0,62800.0,62100.0,62100.0,22157816
2022-06-14,005930.KS,61200.0,62200.0,61100.0,61900.0,24606419
2022-06-15,005930.KS,61300.0,61500.0,60200.0,60700.0,26811224
2022-06-16,005930.KS,61300.0,61800.0,60500.0,60900.0,23394895
2022-06-17,005930.KS,59400.0,59900.0,59400.0,59800.0,29053450
2022-06-20,005930.KS,59800.0,59900.0,58100.0,58700.0,34111306
2022-06-21,005930.KS,58700.0,59200.0,58200.0,58500.0,25148109
2022-06-22,005930.KS,59000.0,59100.0,57600.0,57600.0,23334687
2022-06-23,005930.KS,57700.0,58000.0,56800.0,57400.0,28338608
2022-06-24,005930.KS,57900.0,59100.0,57700.0,58400.0,23256103
2022-06-27,005930.KS,59000.0,59900.0,58300.0,58800.0,18122236
2022-06-28,005930.KS,59200.0,59500.0,58700.0,59400.0,13540538
2022-06-29,005930.KS,58500.0,58800.0,58000.0,58000.0,14677138
2022-06-30,005930.KS,57200.0,57600.0,57000.0,57000.0,18915142
2022-07-01,005930.KS,56900.0,57500.0,55900.0,56200.0,24982097
2022-07-04,005930.KS,56100.0,57400.0,55700.0,57100.0,17807126
2022-07-05,005930.KS,57600.0,58200.0,57200.0,57200.0,14216539
2022-07-06,005930.KS,57300.0,57300.0,56400.0,56400.0,16820461
2022-07-07,005930.KS,56400.0,58700.0,56300.0,58200.0,21322833
2022-07-08,005930.KS,58600.0,59300.0,58200.0,58700.0,15339271
2022-07-11,005930.KS,59300.0,59600.0,58700.0,58800.0,13042624
2022-07-12,005930.KS,58600.0,58700.0,58100.0,58100.0,9336061
2022-07-13,005930.KS,58300.0,58600.0,58000.0,58000.0,10841315
2022-07-14,005930.KS,57500.0,58200.0,57400.0,57500.0,15067012
2022-07-15,005930.KS,58400.0,60000.0,58100.0,60000.0,18685583
2022-07-18,005930.KS,60600.0,62000.0,60500.0,61900.0,20832517
2022-07-19,005930.KS,61400.0,61500.0,60200.0,60900.0,15248261
2022-07-20,005930.KS,61800.0,62100.0,60500.0,60500.0,16782238
2022-07-21,005930.KS,61100.0,61900.0,60700.0,61800.0,12291374
2022-07-22,005930.KS,61800.0,62200.0,61200.0,61300.0,10261310
2022-07-25,005930.KS,60900.0,61900.0,60800.0,61100.0,9193681
2022-07-26,005930.KS,60800.0,61900.0,60800.0,61700.0,6597211
2022-07-27,005930.KS,61300.0,61900.0,61200.0,61800.0,7320997
2022-07-28,005930.KS,62300.0,62600.0,61600.0,61900.0,10745302
2022-07-29,005930.KS,62400.0,62600.0,61300.0,61400.0,15093120
2022-08-01,005930.KS,61000.0,61700.0,60300.0,61300.0,13154816
2022-08-02,005930.KS,61200.0,61900.0,61000.0,61700.0,13614895
2022-08-03,005930.KS,61600.0,61600.0,61000.0,61300.0,10053861
2022-08-04,005930.KS,61700.0,61800.0,61200.0,61500.0,9125439
2022-08-05,005930.KS,61700.0,61900.0,61200.0,61500.0,9567620
2022-08-08,005930.KS,61400.0,61400.0,60600.0,60800.0,11313150
2022-08-09,005930.KS,60600.0,60700.0,59600.0,60000.0,18251170
2022-08-10,005930.KS,58900.0,59200.0,58600.0,59100.0,18084349
2022-08-11,005930.KS,59600.0,60000.0,59300.0,59900.0,15141941
2022-08-12,005930.KS,59500.0,60700.0,59400.0,60200.0,10786658
2022-08-16,005930.KS,60500.0,61600.0,60300.0,61000.0,15036727
2022-08-17,005930.KS,61100.0,61200.0,60300.0,60400.0,9061518
2022-08-18,005930.KS,60300.0,61900.0,60000.0,61500.0,16372754
2022-08-19,005930.KS,61400.0,61600.0,60600.0,60900.0,6923679
2022-08-22,005930.KS,60300.0,60400.0,59800.0,60000.0,8259865
2022-08-23,005930.KS,59000.0,59600.0,59000.0,59100.0,9041629
2022-08-24,005930.KS,59200.0,59500.0,59000.0,59000.0,8888486
2022-08-25,005930.KS,59200.0,59700.0,59000.0,59700.0,5767902
2022-08-26,005930.KS,60300.0,60900.0,59900.0,60000.0,9499995
2022-08-29,005930.KS,58700.0,58900.0,58600.0,58600.0,9841329
2022-08-30,005930.KS,58700.0,59000.0,58300.0,58800.0,9690044
2022-08-31,005930.KS,58200.0,59900.0,58200.0,59700.0,14203512
2022-09-01,005930.KS,58700.0,58900.0,58300.0,58400.0,14905777
2022-09-02,005930.KS,58300.0,58600.0,57500.0,57500.0,15040310
2022-09-05,005930.KS,57400.0,57800.0,56800.0,57100.0,11425977
2022-09-06,005930.KS,57200.0,57600.0,56900.0,57100.0,7503086
2022-09-07,005930.KS,56700.0,56700.0,55900.0,56000.0,17384854
2022-09-08,005930.KS,56200.0,56400.0,55600.0,55600.0,18000016
2022-09-13,005930.KS,57000.0,58500.0,56800.0,58100.0,17166581
2022-09-14,005930.KS,56200.0,57200.0,56100.0,56800.0,12524961
2022-09-15,005930.KS,57000.0,57100.0,56000.0,56000.0,11664819
2022-09-16,005930.KS,55600.0,56400.0,55500.0,56200.0,13456503
2022-09-19,005930.KS,56300.0,57000.0,56000.0,56400.0,12278653
2022-09-20,005930.KS,56400.0,57000.0,55800.0,55800.0,14041465
2022-09-21,005930.KS,55400.0,55500.0,55000.0,55300.0,11863700
2022-09-22,005930.KS,54600.0,54700.0,54300.0,54400.0,12786510
